timestamp_s,elapsed_s,v_real,w_real,brake,distance_m
67.546,48.18900000000001,2.8103569245773663,0.00948840893039292,0,79.1652025650028
67.631,48.274,2.8154268969849197,-0.05163198152291375,0,79.451596546028
67.742,48.385000000000005,2.8247951421283717,-0.061187285694770256,0,79.73859768528408
67.832,48.474999999999994,2.832733608633256,-0.029350980958742147,0,80.02640822233796
67.945,48.587999999999994,2.846870843505292,0.06168688449612497,0,80.31507711706662
68.043,48.68600000000001,2.85652539123846,0.062084292833321675,0,80.60497723746033
68.152,48.795,2.8650703328029508,0.057200006326088584,0,80.89601451876052
68.268,48.911,2.8709768116535566,0.022972049099969916,0,81.18796111577876
68.347,48.989999999999995,2.873082422353814,0.04312560919326383,0,81.48059990979215
68.467,49.11,2.879268360912249,0.03841001032607637,0,81.77358270594537
68.553,49.196,2.87987451671859,0.05557343477825094,0,82.06705773400266
68.644,49.287000000000006,2.8811448303607663,0.05324869181220518,0,82.2628685701992
68.744,49.387,2.880265885169701,0.04138304621526939,0,82.5567021107287
68.834,49.477000000000004,2.8776218369166418,0.0030541314569144384,0,82.85051908543731
68.945,49.587999999999994,2.8744799864720965,-0.027986817235055056,0,83.241965544447
69.031,49.67400000000001,2.8224286839089503,-0.4759804892933426,0,83.43753700259104
69.147,49.790000000000006,2.7942943108732576,-0.35712094291972507,0,83.72719237439502
69.235,49.878,2.82230093608866,0.08253272149720758,0,84.01316474819049
69.352,49.995000000000005,2.7686601532584008,-0.5407341011273924,0,84.30008657165344
69.445,50.087999999999994,2.6394533683291246,-1.0471975511965976,0,84.58431101075115
69.557,50.2,2.5325037711206813,-0.993167053543347,0,84.85791747884755
69.651,50.294,2.4795394530050476,-0.10347120020968792,0,85.11985622781707
69.754,50.397000000000006,2.4325969189831538,0.8044981997160175,0,85.37456586088211
69.847,50.489999999999995,2.3736876738056254,0.45348488014250465,0,85.62428159245098
69.953,50.596000000000004,2.294589879630271,0.7507131016922741,0,85.86839647218513
69.961,50.604,0.0,0.7507131016922741,1,85.86839647218513
70.334,50.977000000000004,3.1,1.3,0,85.94910105376226
70.447,51.09,2.4800000000000004,-1.1700000000000002,0,86.1598838945436
70.559,51.202,6.2,1.0471975511965976,0,86.51821863604647
70.57,51.212999999999994,0.0,1.0471975511965976,1,86.51821863604647
70.87,51.513000000000005,3.1,-1.3,0,86.6025330765397
70.94,51.583,3.0073131195850586,0.9801505550250035,0,86.70792449693018
71.044,51.687,3.0839744817712402,-0.6477768810186563,0,87.01780374661286
71.153,51.79600000000001,2.92740860735027,-0.5283643390644415,0,87.32975368733337
71.236,51.879000000000005,2.863457791116623,0.5901611622991404,0,87.63366780880817
71.345,51.988,2.7662163108392313,0.11945420377105531,0,87.92791022619173
71.456,52.099000000000004,2.661756265314817,-0.07186682522032184,0,88.2133687375111
71.467,52.11,0.0,-0.07186682522032184,1,88.30742002737975
71.847,52.489999999999995,3.1,-1.3,0,88.39791971798469
71.852,52.495000000000005,0.0,-1.3,0,88.39791971798469
72.236,52.879000000000005,3.1,-1.3,0,88.39791971798475
72.339,52.982,2.7358157143629156,0.925318934037346,0,88.60870255876154
72.439,53.081999999999994,2.835244774081629,1.0471975511965976,0,88.90012177537619
72.535,53.178,2.9010648439345568,1.0471975511965976,0,89.18592213449186
